County,Name,Type,City,Zip,Latitude,Longitude
Contra Costa,Stoneman Elementary,Elementary,Pittsburg,94565,38.00415,-121.87084
Contra Costa,Leadership Public Schools: Richmond,High,Richmond,94801,37.933872,-122.36121
Contra Costa,Richmond College Preparatory,Elementary,Richmond,94804,37.92918,-122.35941
Contra Costa,Richmond Charter Academy,Middle,Richmond,94804,37.9111,-122.35525
Contra Costa,Richmond Charter Elementary-Benito Juarez,Elementary,Richmond,94804,37.9111,-122.35525
Contra Costa,Aspire Richmond Ca. College Preparatory Academy,K-12,Richmond,94806,37.9775,-122.3265
Contra Costa,Aspire Richmond Technology Academy,Elementary,Richmond,94806,37.981494,-122.323789
Contra Costa,Summit Public School: Tamalpais,High,Richmond,94806,37.97778,-122.32719
Contra Costa,West County Mandarin,Elementary,Richmond,94805,37.94772,-122.32105
Contra Costa,Middle College High,High,San Pablo,94806,37.970497,-122.33766
Contra Costa,Vista High (Alternative),Alternative Schools of Choice,San Pablo,94806,37.96859,-122.3248
Contra Costa,Hercules High,High,Hercules,94547,37.998959,-122.25156
Contra Costa,Greenwood Academy,Continuation,Richmond,94801,37.93332,-122.36106
Contra Costa,John F. Kennedy High,High,Richmond,94804,37.9249,-122.32911
Contra Costa,Richmond High,High,Richmond,94804,37.95237,-122.34606
Contra Costa,Bayview Elementary,Elementary,San Pablo,94806,37.97501,-122.34743
Contra Costa,Coronado Elementary,Elementary,Richmond,94804,37.92763,-122.34931
Contra Costa,Dover Elementary,Elementary,San Pablo,94806,37.9586,-122.35041
Contra Costa,Highland Elementary,Elementary,Richmond,94806,37.97107,-122.32852
Contra Costa,Ford Elementary,Elementary,Richmond,94804,37.95077,-122.34195
Contra Costa,Grant Elementary,Elementary,Richmond,94804,37.94243,-122.34516
Contra Costa,Lake Elementary,Elementary,San Pablo,94806,37.97102,-122.35339
Contra Costa,Lincoln Elementary,Elementary,Richmond,94801,37.93219,-122.36443
Contra Costa,Mira Vista Elementary,Elementary,Richmond,94805,37.94088,-122.31403
Contra Costa,Montalvin Manor Elementary,Elementary,San Pablo,94806,37.99506,-122.33619
Contra Costa,Nystrom Elementary,Elementary,Richmond,94804,37.92799,-122.35969
Contra Costa,Peres Elementary,Elementary,Richmond,94801,37.94339,-122.3646
Contra Costa,"Martin Luther King, Jr. Elementary",Elementary,Richmond,94804,37.92916,-122.33211
Contra Costa,Riverside Elementary,Elementary,Richmond,94806,37.95234,-122.32664
Contra Costa,Stege Elementary,Elementary,Richmond,94804,37.92001,-122.32308
Contra Costa,Tara Hills Elementary,Elementary,San Pablo,94806,37.99405,-122.3131
Contra Costa,Verde Elementary,Elementary,Richmond,94801,37.96164,-122.36309
Contra Costa,Washington Elementary,Elementary,Richmond,94801,37.92453,-122.38156
Contra Costa,Edward M. Downer Elementary,Elementary,San Pablo,94806,37.95276,-122.3529
Contra Costa,Helms Middle,Middle,San Pablo,94806,37.96277,-122.33899
Contra Costa,Lupine Hills Elementary,Elementary,Hercules,94547,38.00752,-122.25286
Contra Costa,Ohlone Elementary,Elementary,Hercules,94547,38.00738,-122.27282
Contra Costa,Hanna Ranch Elementary,Elementary,Hercules,94547,37.99299,-122.23465
Contra Costa,Cesar E. Chavez Elementary,Elementary,Richmond,94801,37.94715,-122.3529
Contra Costa,Hercules Middle,Middle,Hercules,94547,37.99828,-122.25112
Contra Costa,Lovonya DeJean Middle,Middle,Richmond,94805,37.93365,-122.33757
Contra Costa,Rocketship Futuro Academy,Elementary,Concord,94520,37.995824,-122.034913
Contra Costa,John Henry High,High,Richmond,94804,37.91289,-122.355
El Dorado,Blue Ridge,Juvenile Court,South Lake Tahoe,95610,38.935144,-119.97217
Inyo,YouthBuild Charter School of California,High,Los Angeles,90015,34.03206,-118.2663
Los Angeles,North Valley Military Institute College Preparatory Academy,K-12,Sun Valley,91352,34.2347,-118.39696
Los Angeles,Aspire Antonio Maria Lugo Academy,Elementary,Huntington Park,90255,33.9842,-118.1966
Los Angeles,Aspire Ollin University Preparatory Academy,K-12,Huntington Park,90255,33.98998,-118.2264
Los Angeles,Magnolia Science Academy 2,K-12,Van Nuys,91406,34.18698,-118.50695
Los Angeles,Environmental Charter Middle,Middle,Gardena,90247,33.88044,-118.28954
Los Angeles,"Nidorf, Barry J.",Juvenile Court,Sylmar,91342,34.31611,-118.48362
Los Angeles,Central Juvenile Hall,Juvenile Court,Los Angeles,90033,34.06409,-118.20715
Los Angeles,Environmental Charter Middle - Inglewood,Middle,Inglewood,90303,33.93071,-118.3359
Los Angeles,Valiente College Preparatory Charter,Middle,South Gate,90280,33.95498,-118.20666
Los Angeles,Intellectual Virtues Academy,High,Long Beach,90813,33.78813,-118.18992
Los Angeles,LA's Promise Charter Middle #1,Middle,Los Angeles,90062,34.00170798,-118.309263
Los Angeles,Alma Fuerte Public,Elementary,Altadena,91001,34.19798,-118.14855
Los Angeles,LA's Promise Charter High #1,High,Los Angeles,90062,33.99531,-118.3087
Los Angeles,Soleil Academy Charter,Elementary,Lynwood,90262,33.91701,-118.2018
Los Angeles,Magnolia Science Academy 5,K-12,Reseda,91335,34.18869,-118.52926
Los Angeles,Da Vinci RISE High,High,El Segundo,90245,33.908911,-118.37781
Los Angeles,Lashon Academy City,Elementary,Los Angeles,90018,34.02639,-118.323932
Los Angeles,We the People High,High,Long Beach,90813,33.78798198,-118.189825
Los Angeles,L.A. County High School for the Arts,Opportunity,Los Angeles,90032,34.069364,-118.16718
Los Angeles,International Polytechnic High,Opportunity,Pomona,91768,34.05097,-117.81958
Los Angeles,Renaissance County Community,County Community,Hawthorne,90250,33.89891,-118.33259
Los Angeles,Odyssey Charter,Elementary,Altadena,91001,34.19933,-118.16127
Los Angeles,Magnolia Science Academy,K-12,Reseda,91335,34.20072,-118.53052
Los Angeles,William J. (Pete) Knight High,High,Palmdale,93552,34.56301,-118.00871
Los Angeles,SOAR High (Students On Academic Rise),Alternative Schools of Choice,Lancaster,93536,34.67532,-118.18466
Los Angeles,Academies of the Antelope Valley,High,Quartz Hill,93536,34.65876,-118.24315
Los Angeles,Palmdale High,High,Palmdale,93550,34.57433,-118.08893
Los Angeles,Quartz Hill High,High,Quartz Hill,93536,34.65829,-118.23852
Los Angeles,Lancaster High,High,Lancaster,93536,34.69419,-118.18963
Los Angeles,R. Rex Parris High,Continuation,Palmdale,93550,34.58808,-118.12009
Los Angeles,Rancho Learning Center (Alternative),Alternative Schools of Choice,Arcadia,91006,34.13817,-118.02344
Los Angeles,Highland Oaks Elementary,Elementary,Arcadia,91006,34.15972,-118.03098
Los Angeles,First Avenue Middle,Middle,Arcadia,91006,34.13624,-118.02896
Los Angeles,Richard Henry Dana Middle,Middle,Arcadia,91006,34.12401,-118.02944
Los Angeles,Foothills Middle,Middle,Arcadia,91006,34.15336,-118.02575
Los Angeles,Longfellow,Elementary,Azusa,91702,34.13947,-117.9096
Los Angeles,Azusa High,High,Azusa,91702,34.12552,-117.89761
Los Angeles,Sierra High,Continuation,Azusa,91702,34.113613,-117.886227
Los Angeles,Center Middle,Middle,Azusa,91702,34.11256,-117.89845
Los Angeles,Charles H. Lee Elementary,Elementary,Azusa,91702,34.13104,-117.89916
Los Angeles,Clifford D. Murray Elementary,Elementary,Azusa,91702,34.11144,-117.90259
Los Angeles,Foothill Middle,Middle,Azusa,91702,34.12432,-117.89398
Los Angeles,Henry Dalton Elementary,Elementary,Azusa,91702,34.13852,-117.9015
Los Angeles,Magnolia Elementary,Elementary,Azusa,91702,34.11707,-117.88863
Los Angeles,Paramount Elementary,Elementary,Azusa,91702,34.1189,-117.91222
Los Angeles,Slauson Intermediate,Middle,Azusa,91702,34.12963,-117.91101
Los Angeles,Valleydale Elementary,Elementary,Azusa,91702,34.10907,-117.91596
Los Angeles,Victor F. Hodge Elementary,Elementary,Azusa,91702,34.14191,-117.91523
Los Angeles,W. R. Powell Elementary,Elementary,Azusa,91702,34.12568,-117.88687
Los Angeles,Baldwin Park High,High,Baldwin Park,91706,34.0839,-117.94863
Los Angeles,North Park Continuation High,Continuation,Baldwin Park,91706,34.09582,-117.95712
Los Angeles,Sierra Vista High,High,Baldwin Park,91706,34.07606,-117.98027
Los Angeles,Opportunities for Learning - Baldwin Park,High,Irwindale,91706,34.07909787,-117.9940721
Los Angeles,Charles Bursch Elementary,Elementary,Baldwin Park,91706,34.08976,-117.9744
Los Angeles,Central Elementary,Elementary,Baldwin Park,91706,34.08373,-117.95242
Los Angeles,Charles D. Jones Junior High,Middle,Baldwin Park,91706,34.07555,-117.96645
Los Angeles,De Anza Elementary,Elementary,Baldwin Park,91706,34.06939,-117.99592
Los Angeles,Elwin Elementary,Elementary,Baldwin Park,91706,34.07329,-117.99059
Los Angeles,Foster Elementary,Elementary,Baldwin Park,91706,34.07151,-117.97216
Los Angeles,Ernest R. Geddes Elementary,Elementary,Baldwin Park,91706,34.09694,-117.9573
Los Angeles,Kenmore Elementary,Elementary,Baldwin Park,91706,34.08146,-117.97454
Los Angeles,Jerry D. Holland Middle,Middle,Baldwin Park,91706,34.09884,-117.96424
Los Angeles,Margaret Heath Elementary,Elementary,Baldwin Park,91706,34.10182,-117.96268
Los Angeles,Olive Middle,Middle,Baldwin Park,91706,34.10037,-117.97595
Los Angeles,Pleasant View Elementary,Elementary,Baldwin Park,91706,34.10285,-117.95304
Los Angeles,Tracy Elementary,Elementary,Baldwin Park,91706,34.07201,-117.98421
Los Angeles,Vineland Elementary,Elementary,Baldwin Park,91706,34.07985,-117.96162
Los Angeles,Walnut Elementary,Elementary,Baldwin Park,91706,34.09814,-117.97638
Los Angeles,Sierra Vista Junior High,Middle,Baldwin Park,91706,34.07673,-117.97966
Los Angeles,Santa Fe Fundamental,Elementary,Baldwin Park,91706,34.09641,-117.96402
Los Angeles,Burbank High,High,Burbank,91502,34.18727,-118.31321
Los Angeles,Burbank USD Community Day,Community Day,Burbank,91502,34.17835,-118.30468
Los Angeles,Thomas Jefferson Elementary,Elementary,Burbank,91504,34.19849,-118.32079
Los Angeles,George Washington Elementary,Elementary,Burbank,91504,34.19856,-118.33532
Los Angeles,John Muir Middle,Middle,Burbank,91504,34.19498,-118.31174
Los Angeles,Family First Charter,High,Hawthorne,90250,33.919185,-118.356595
Los Angeles,New Opportunities Charter,High,Inglewood,90301,33.96271,-118.35265
Los Angeles,Hawthorne High,High,Hawthorne,90250,33.91733,-118.36307
Los Angeles,Rowland Avenue Elementary,Elementary,West Covina,91790,34.07992,-117.91783
Los Angeles,Gauldin (A.L.) Elementary,Elementary,Downey,90242,33.92039,-118.12012
Los Angeles,Alameda Elementary,Elementary,Downey,90242,33.9256,-118.13586
Los Angeles,Carpenter (C. C.) Elementary,Elementary,Downey,90242,33.91054,-118.13275
Los Angeles,Ward (E. W.) Elementary,Elementary,Downey,90242,33.91499,-118.14113
Los Angeles,Lewis (Ed C.) Elementary,Elementary,Downey,90242,33.9111,-118.1249
Los Angeles,Unsworth (Edith) Elementary,Elementary,Downey,90240,33.95618,-118.10704
Los Angeles,Gallatin Elementary,Elementary,Downey,90240,33.95599,-118.11771
Los Angeles,Imperial Elementary,Elementary,Downey,90242,33.92342,-118.14743
Los Angeles,Price (Maude) Elementary,Elementary,Downey,90240,33.96034,-118.12825
Los Angeles,Griffiths (Gordon) Middle,Middle,Downey,90240,33.95849,-118.12947
Los Angeles,Sussman (Edward A.) Middle,Middle,Downey,90242,33.92052,-118.13897
Los Angeles,Stauffer (Mary R.) Middle,Middle,Downey,90242,33.93912,-118.15772
Los Angeles,Old River Elementary,Elementary,Downey,90242,33.9377,-118.1564
Los Angeles,"Options For Youth - Duarte, Inc",High,City Of Industry,91744,34.035769,-117.935323
Los Angeles,Columbia Elementary,Elementary,El Monte,91731,34.07149,-118.03346
Los Angeles,Cortada Elementary,Elementary,El Monte,91733,34.06534,-118.05628
Los Angeles,Shirpser Elementary,Elementary,El Monte,91731,34.07965,-118.04962
Los Angeles,Gidley Elementary,Elementary,El Monte,91731,34.09097,-118.04374
Los Angeles,Legore Elementary,Elementary,El Monte,91731,34.08096,-118.02942
Los Angeles,New Lexington Elementary,Elementary,El Monte,91733,34.06395,-118.04459
Los Angeles,Potrero Elementary,Elementary,El Monte,91733,34.05985,-118.05609
Los Angeles,Rio Hondo Elementary,Elementary,Arcadia,91006,34.10421,-118.02052
Los Angeles,Rio Vista Elementary,Elementary,El Monte,91731,34.08379,-118.04023
Los Angeles,Wilkerson Elementary,Elementary,El Monte,91733,34.0615,-118.04438
Los Angeles,El Monte High,High,El Monte,91731,34.06432,-118.03378
Los Angeles,Rosemead High,High,Rosemead,91770,34.08476,-118.07179
Los Angeles,South El Monte High,High,South El Monte,91733,34.03623,-118.04403
Los Angeles,El Monte Union High School Community Day,Community Day,El Monte,91731,34.09445,-118.0258
Los Angeles,Arena High (Continuation),Continuation,El Segundo,90245,33.92471,-118.41176
Los Angeles,El Segundo High,High,El Segundo,90245,33.92482,-118.4143
Los Angeles,Center Street Elementary,Elementary,El Segundo,90245,33.92514,-118.40412
Los Angeles,El Segundo Middle,Middle,El Segundo,90245,33.92023,-118.40453
Los Angeles,Richmond Street Elementary,Elementary,El Segundo,90245,33.92405,-118.41754
Los Angeles,Duff Language Magnet Academy,Elementary,Rosemead,91770,34.06766,-118.09842
Los Angeles,Rice (Eldridge) Elementary,Elementary,Rosemead,91770,34.05277,-118.08677
Los Angeles,Sanchez (George I.) Elementary,Elementary,Rosemead,91770,34.05872,-118.08402
Los Angeles,Willard (Frances E.) Elementary,Elementary,Rosemead,91770,34.06575,-118.08342
Los Angeles,Hillcrest Elementary,Elementary,Monterey Park,91755,34.04707,-118.10964
Los Angeles,Monterey Vista Elementary,Elementary,Monterey Park,91755,34.05575,-118.10976
Los Angeles,Emerson (Ralph Waldo) Elementary,Elementary,Rosemead,91770,34.06601,-118.10475
Los Angeles,Garvey (Richard) Intermediate,Middle,Rosemead,91770,34.06159,-118.10334
Los Angeles,Temple (Roger W.) Intermediate,Middle,Rosemead,91770,34.057548,-118.08265
Los Angeles,Bitely (Arlene) Elementary,Elementary,Rosemead,91770,34.05991,-118.10544
Los Angeles,Jewel City Community Day,Community Day,Glendale,91204,34.14001,-118.2629
Los Angeles,Balboa Elementary,Elementary,Glendale,91201,34.18028,-118.28604
Los Angeles,Columbus Elementary,Elementary,Glendale,91203,34.15353,-118.26164
Los Angeles,Thomas Edison Elementary,Elementary,Glendale,91204,34.14044,-118.26466
Los Angeles,Benjamin Franklin Elementary,Elementary,Glendale,91201,34.16219,-118.29656
Los Angeles,Thomas Jefferson Elementary,Elementary,Glendale,91201,34.17011,-118.28643
Los Angeles,Hawthorne Math and Science Academy,High,Hawthorne,90250,33.92033,-118.35411
Los Angeles,Eucalyptus,Elementary,Hawthorne,90250,33.92241,-118.35886
Los Angeles,Hawthorne Middle,Middle,Hawthorne,90250,33.91472,-118.35112
Los Angeles,Jefferson,Elementary,Hawthorne,90250,33.90579,-118.34636
Los Angeles,Ramona,Elementary,Hawthorne,90250,33.90915,-118.35814
Los Angeles,Washington,Elementary,Hawthorne,90250,33.91556,-118.3507
Los Angeles,York,Elementary,Hawthorne,90250,33.92633,-118.34477
Los Angeles,Bud Carson Middle,Middle,Hawthorne,90250,33.90587,-118.33439
Los Angeles,Zela Davis,Elementary,Hawthorne,90250,33.91067,-118.33608
Los Angeles,Prairie Vista Middle,Middle,Hawthorne,90250,33.90746,-118.34349
Los Angeles,Kornblum,Elementary,Hawthorne,90250,33.91566,-118.33667
Los Angeles,Wilder's Preparatory Academy Charter,Elementary,Inglewood,90302,33.97437,-118.35737
Los Angeles,Wilder's Preparatory Academy Charter Middle,Middle,Inglewood,90302,33.97433,-118.35719
Los Angeles,ICEF Inglewood Elementary Charter Academy,Elementary,Inglewood,90301,33.9582,-118.35464
Los Angeles,Grace Hopper STEM Academy,Middle,Inglewood,90301,33.96903,-118.34602
Los Angeles,Inglewood High,High,Inglewood,90301,33.96039,-118.35592
Los Angeles,Inglewood Continuation High,Continuation,Inglewood,90301,33.95673,-118.36308
Los Angeles,Morningside High,High,Inglewood,90303,33.93999,-118.33254
Los Angeles,City Honors International Preparatory High,High,Inglewood,90301,33.96387,-118.35626
Los Angeles,Bennett/Kew TK-6 Elementary,Elementary,Inglewood,90303,33.92707,-118.33262
Los Angeles,Worthington Elementary,Elementary,Inglewood,90303,33.93461,-118.33511
Los Angeles,Centinela Elementary,Elementary,Inglewood,90302,33.97765,-118.3467
Los Angeles,Highland Elementary,Elementary,Inglewood,90302,33.97236,-118.36295
Los Angeles,Kelso (William H.) Elementary,Elementary,Inglewood,90301,33.95701,-118.345
Los Angeles,La Tijera K-8 Charter School Academy of Excellence,Elementary,Inglewood,90302,33.9811,-118.36929
Los Angeles,Oak Street Elementary,Elementary,Inglewood,90301,33.9554,-118.36636
Los Angeles,Frank D. Parent,Elementary,Inglewood,90302,33.9823,-118.37578
Los Angeles,Beulah Payne P-8 STEAM Academy,Elementary,Inglewood,90301,33.95124,-118.35761
Los Angeles,Woodworth-Monroe K-8 Academy,Elementary,Inglewood,90303,33.93964,-118.3283
Los Angeles,Crozier (George W.) Middle,Middle,Inglewood,90301,33.96387,-118.35626
Los Angeles,Hudnall (Claude) Elementary,Elementary,Inglewood,90301,33.96118,-118.36038
Los Angeles,Pearblossom Elementary,Elementary,Pearblossom,93553,34.49823,-117.90012
Los Angeles,Endeavour Middle,Middle,Lancaster,93536,34.67742,-118.21113
Los Angeles,John and Jacquelyn Miller Elementary,Elementary,Lancaster,93536,34.67197,-118.16931
Los Angeles,Amargosa Creek Middle,Middle,Lancaster,93536,34.68846,-118.17982
Los Angeles,Nancy Cory Elementary,Elementary,Lancaster,93536,34.67019,-118.19381
Los Angeles,West Wind Elementary,Elementary,Lancaster,93536,34.68296,-118.19432
Los Angeles,"Lennox Mathematics, Science and Technology Academy",High,Lennox,90304,33.93511,-118.35179
Los Angeles,Dolores Huerta Elementary,Elementary,Lennox,90304,33.94112,-118.34661
Los Angeles,Century Community Charter,Middle,Inglewood,90301,33.95243,-118.35398
Los Angeles,Animo Leadership High,High,Inglewood,90301,33.93476,-118.3477
Los Angeles,Buford Elementary,Elementary,Lennox,90304,33.93731,-118.36448
Los Angeles,Felton Elementary,Elementary,Lennox,90304,33.94155,-118.36623
